order_id,customer_id,restaurant_id,order_date,order_time,order_status,payment_method,order_value,discount,delivery_fee,delivery_time_minutes,rating
O077767,C06402,R0474,31-05-2025,13:42:00,Delivered,UPI,660.72,132.14,28.44,14,4.1
O077768,C03229,R0105,07-03-2025,11:52:00,Delivered,Credit Card,302.82,30.28,28.37,31,4.1
O077769,C04473,R0099,04-01-2025,19:16:00,Delivered,Credit Card,419.94,41.99,27.14,20,4.4
O077770,C07116,R0027,27-03-2025,22:18:00,Delivered,Credit Card,326.99,32.7,33.03,30,4.5
O077771,C05487,R0015,05-04-2025,18:48:00,Delivered,Credit Card,530.1,53.01,31.44,17,4.6
O077772,C01540,R0368,11-11-2025,10:50:00,Delivered,Credit Card,399.49,19.97,42.14,15,4.5
O077773,C07454,R0138,21-03-2025,17:54:00,Delivered,Wallet,724.36,181.09,2.1,28,5.0
O077774,C06730,R0239,26-06-2025,16:22:00,Delivered,UPI,417.81,0,22.44,30,5.0
O077775,C02666,R0020,01-06-2026,17:24:00,Delivered,UPI,581.55,58.16,44.11,33,4.8
O077776,C02364,R0276,16-01-2025,16:41:00,Delivered,Cash,1034.2,155.13,14.02,27,4.9
O077777,C07268,R0052,12-10-2025,21:33:00,Delivered,Credit Card,340.91,0,11.66,13,4.6
O077778,C08109,R0166,29-01-2025,21:05:00,Delivered,Wallet,419.03,20.95,19.1,23,4.1
O077779,C09686,R0397,25-12-2025,10:20:00,Cancelled,Cash,289.52,43.43,23.8,0,0.0
O077780,C06974,R0455,05-05-2025,15:44:00,Delivered,UPI,919.37,0,32.12,43,3.6
O077781,C07374,R0083,20-05-2025,19:23:00,Delivered,Wallet,675.79,33.79,24.19,20,4.5
O077782,C00113,R0079,17-07-2025,12:08:00,Delivered,UPI,384.16,57.62,14.98,21,4.7
O077783,C04964,R0035,26-01-2025,19:52:00,Delivered,Debit Card,873.1,130.96,20.8,15,4.0
O077784,C05616,R0036,25-05-2025,13:06:00,Delivered,Credit Card,393.37,19.67,37.33,31,4.9
O077785,C01032,R0420,13-06-2026,20:12:00,Rejected,Cash,279.27,55.85,23.67,0,0.0
O077786,C04526,R0488,30-04-2025,14:53:00,Cancelled,Wallet,1471.86,147.19,2.98,0,0.0
O077787,C00674,R0202,31-07-2025,21:40:00,Cancelled,UPI,429.49,107.37,11.15,0,0.0
O077788,C09387,R0458,31-01-2026,13:21:00,Delivered,Cash,265.88,26.59,18.09,26,4.2
O077789,C01354,R0371,05-02-2025,23:56:00,Delivered,UPI,229.52,34.43,10.9,17,4.7
O077790,C05485,R0194,12-08-2025,21:57:00,Delivered,Credit Card,483.52,0,21.23,38,3.5
O077791,C07389,R0391,17-04-2025,16:10:00,Cancelled,Cash,396.13,39.61,20.37,0,0.0
O077792,C01120,R0019,24-09-2025,23:15:00,Delivered,Cash,354.32,17.72,52.61,27,4.2
O077793,C03695,R0411,08-08-2025,19:34:00,Delivered,UPI,580.68,58.07,40.77,22,4.4
O077794,C07935,R0188,26-02-2025,16:23:00,Cancelled,UPI,316.61,15.83,25.68,0,0.0
O077795,C05141,R0187,23-05-2026,20:02:00,Delivered,UPI,909.29,90.93,31.36,12,4.0
O077796,C08780,R0011,11-04-2026,14:01:00,Delivered,Credit Card,279.83,41.97,32.3,14,4.4
O077797,C01187,R0010,10-03-2025,17:50:00,Delivered,UPI,548.39,27.42,26.87,29,4.2
O077798,C05545,R0264,10-07-2025,23:50:00,Delivered,Debit Card,570.12,57.01,31.67,19,4.3
O077799,C06418,R0271,12-12-2025,21:44:00,Delivered,UPI,1193.81,119.38,12.06,18,4.2
O077800,C08755,R0417,15-04-2026,18:39:00,Delivered,Cash,640.76,0,26.11,26,3.8
O077801,C05133,R0133,20-06-2026,13:31:00,Delivered,Cash,502.73,0,25.87,29,4.0
O077802,C03111,R0161,21-05-2026,20:39:00,Cancelled,UPI,950.35,237.59,19.65,0,0.0
O077803,C02192,R0490,29-06-2026,19:16:00,Delivered,Debit Card,372.99,0,38.71,12,4.7
O077804,C02921,R0331,04-09-2025,16:13:00,Delivered,UPI,386.98,38.7,43.48,21,4.4
O077805,C01803,R0101,07-04-2025,23:18:00,Delivered,Wallet,700.75,70.08,25.27,28,4.3
O077806,C08853,R0187,03-04-2026,21:50:00,Delivered,UPI,317.3,31.73,21.85,19,5.0
O077807,C02106,R0405,07-01-2026,22:30:00,Rejected,Cash,445.57,44.56,33.22,0,0.0
O077808,C04175,R0308,27-06-2025,16:01:00,Delivered,UPI,857.91,0,11.02,25,4.6
O077809,C01158,R0404,26-03-2025,12:46:00,Cancelled,UPI,222.58,0,20.77,0,0.0
O077810,C09942,R0230,08-04-2026,14:11:00,Cancelled,UPI,562.75,112.55,24.76,0,0.0
O077811,C04270,R0036,14-05-2025,16:59:00,Delivered,Wallet,568.31,28.42,35.1,31,4.1
O077812,C09355,R0329,02-11-2025,16:40:00,Delivered,UPI,412.46,41.25,12.03,20,5.0
O077813,C05138,R0068,20-01-2025,17:39:00,Delivered,UPI,575.4,0,16.34,25,4.2
O077814,C05368,R0310,13-05-2026,14:47:00,Delivered,UPI,278.54,41.78,6.16,24,5.0
O077815,C08138,R0214,27-12-2025,11:46:00,Delivered,Debit Card,500.99,25.05,40.43,20,4.0
O077816,C07845,R0046,25-05-2025,18:54:00,Delivered,UPI,284.18,71.04,20.48,26,4.3
O077817,C09039,R0196,08-03-2025,19:48:00,Delivered,Debit Card,515.13,0,25.65,15,4.6
O077818,C07998,R0265,17-04-2026,18:44:00,Delivered,UPI,932.8,93.28,21.17,35,3.5
O077819,C08982,R0464,14-08-2025,20:36:00,Delivered,UPI,689.69,0,23.7,38,4.5
O077820,C03563,R0006,10-11-2025,15:33:00,Delivered,UPI,417.36,0,9.77,21,4.4
O077821,C00210,R0451,25-11-2025,19:47:00,Delivered,Credit Card,835.84,41.79,23.4,26,3.7
O077822,C04615,R0500,23-05-2026,22:06:00,Rejected,UPI,525.35,0,33.57,0,0.0
O077823,C01683,R0255,10-03-2025,10:47:00,Delivered,Debit Card,279.3,27.93,12.58,18,4.8
O077824,C09032,R0145,29-09-2025,12:51:00,Delivered,Credit Card,462.11,0,0.86,22,5.0
O077825,C07365,R0048,08-11-2025,15:31:00,Delivered,UPI,607.38,0,14.32,27,3.9
O077826,C05082,R0316,18-02-2025,18:32:00,Delivered,Debit Card,493.13,49.31,14.14,24,5.0
O077827,C06013,R0432,08-02-2025,17:47:00,Delivered,Wallet,1071.5,0,38.62,42,4.5
O077828,C03010,R0179,27-01-2026,21:09:00,Delivered,UPI,371.89,55.78,18.92,25,5.0
O077829,C07822,R0306,06-09-2025,17:47:00,Delivered,Wallet,314.68,15.73,25.46,23,3.9
O077830,C01279,R0365,05-02-2026,16:52:00,Delivered,UPI,604.2,0,22.28,41,2.9
O077831,C07601,R0186,14-06-2026,12:15:00,Delivered,UPI,626.67,0,52.3,16,4.5
O077832,C04265,R0011,04-06-2025,10:59:00,Delivered,Debit Card,1252.37,62.62,29.1,28,4.2
O077833,C04458,R0037,08-11-2025,11:51:00,Delivered,UPI,1406.53,140.65,25.99,25,5.0
O077834,C04499,R0397,03-01-2025,22:35:00,Delivered,UPI,536.39,0,25.15,28,4.6
O077835,C09584,R0111,14-11-2025,13:13:00,Delivered,Credit Card,509.18,50.92,35.43,27,4.3
O077836,C04936,R0220,04-09-2025,15:32:00,Cancelled,UPI,821.7,123.26,11.59,0,0.0
O077837,C00241,R0496,22-04-2026,12:27:00,Delivered,UPI,594.87,59.49,11.91,19,4.4
O077838,C07541,R0477,06-12-2025,21:08:00,Delivered,UPI,432.98,0,0.71,12,5.0
O077839,C09317,R0369,22-06-2025,22:10:00,Delivered,Wallet,289.49,43.42,10.67,19,5.0
O077840,C09778,R0337,05-05-2026,22:14:00,Delivered,Wallet,639.62,31.98,29.03,30,4.6
O077841,C02735,R0421,24-02-2025,15:42:00,Delivered,Debit Card,424.25,21.21,29.55,21,4.7
O077842,C03894,R0170,11-02-2025,15:06:00,Delivered,UPI,803.35,120.5,39.85,38,3.7
O077843,C02673,R0240,23-01-2025,13:28:00,Delivered,UPI,862.41,43.12,23.79,44,4.5
O077844,C08100,R0379,13-01-2025,21:15:00,Delivered,UPI,507.12,0,33.16,21,5.0
O077845,C06454,R0177,12-08-2025,12:20:00,Delivered,Wallet,506.78,76.02,10.25,27,4.1
O077846,C06300,R0338,07-04-2025,11:37:00,Delivered,UPI,595.25,89.29,38.42,29,3.9
O077847,C09861,R0104,14-12-2025,20:52:00,Delivered,UPI,372.66,74.53,31.68,27,4.5
O077848,C08499,R0191,24-06-2025,14:51:00,Delivered,UPI,277.43,0,11.91,30,4.7
O077849,C01360,R0304,01-04-2026,15:45:00,Delivered,UPI,556.6,0,19.98,13,5.0
O077850,C04257,R0294,03-09-2025,18:17:00,Cancelled,UPI,416.54,83.31,34.81,0,0.0
O077851,C09227,R0342,17-01-2026,19:23:00,Delivered,UPI,293.36,44,40.52,21,4.7
O077852,C04648,R0042,29-03-2025,17:12:00,Delivered,UPI,478.46,0,28.06,21,5.0
O077853,C03566,R0198,09-02-2026,15:49:00,Delivered,Debit Card,378.45,0,21.39,37,3.7
O077854,C03020,R0460,09-08-2025,15:02:00,Delivered,Wallet,831.64,124.75,26.25,13,4.6
O077855,C06946,R0289,24-07-2025,19:38:00,Delivered,Wallet,677.21,67.72,28.92,27,4.6
O077856,C07003,R0065,29-10-2025,20:48:00,Delivered,Credit Card,409.73,20.49,19.21,30,5.0
O077857,C04518,R0458,16-11-2025,13:23:00,Delivered,UPI,625.71,93.86,35.13,32,4.9
O077858,C02799,R0359,09-11-2025,19:40:00,Delivered,UPI,382.92,38.29,24.33,17,4.2
O077859,C00378,R0153,03-01-2025,19:42:00,Delivered,UPI,500.72,25.04,14.74,29,4.5
O077860,C04093,R0449,27-08-2025,14:49:00,Cancelled,UPI,389.65,0,33.46,0,0.0
O077861,C03550,R0178,15-06-2026,16:50:00,Delivered,Wallet,511.64,0,32.49,23,4.3
O077862,C05158,R0297,22-03-2026,10:54:00,Delivered,Credit Card,365.27,36.53,19,12,4.9
O077863,C00053,R0264,04-06-2026,18:00:00,Delivered,UPI,707.25,70.73,5.47,21,4.6
O077864,C08212,R0310,12-04-2026,13:43:00,Delivered,Wallet,383.71,0,19.49,26,5.0
O077865,C02545,R0482,16-02-2025,13:33:00,Delivered,Debit Card,703.61,35.18,17.61,20,4.5
O077866,C06487,R0179,29-01-2025,21:46:00,Delivered,UPI,391.8,0,27.36,23,3.9
O077867,C04951,R0178,05-07-2025,18:49:00,Delivered,Credit Card,217.3,0,48.51,33,4.0
O077868,C05369,R0325,15-06-2025,21:34:00,Delivered,UPI,651.91,0,44.52,30,4.2
O077869,C08987,R0178,07-02-2025,15:20:00,Cancelled,Wallet,619.1,61.91,8.09,0,0.0
O077870,C00771,R0255,24-04-2026,12:08:00,Delivered,UPI,786.28,0,0,22,4.2
O077871,C03388,R0404,22-10-2025,17:06:00,Delivered,UPI,603.31,0,39.86,29,5.0
O077872,C00685,R0053,16-03-2025,16:13:00,Delivered,Debit Card,444.29,88.86,8.58,42,4.4
O077873,C07845,R0005,29-03-2025,10:50:00,Cancelled,UPI,216.32,32.45,24,0,0.0
O077874,C03580,R0214,29-09-2025,16:47:00,Delivered,UPI,410.43,0,35.06,12,4.8
O077875,C04496,R0377,05-11-2025,12:19:00,Delivered,Credit Card,349.35,0,24.19,30,4.1
O077876,C00243,R0124,15-10-2025,19:48:00,Delivered,Cash,445.42,0,28.23,37,4.1
O077877,C06025,R0357,05-01-2025,19:44:00,Delivered,Debit Card,603.26,120.65,29.18,28,4.2
O077878,C02251,R0019,22-09-2025,11:05:00,Cancelled,UPI,441.74,0,15.65,0,0.0
O077879,C00613,R0194,24-07-2025,20:01:00,Delivered,UPI,344.08,0,10.94,14,5.0
O077880,C09509,R0331,04-03-2025,22:31:00,Delivered,UPI,728.33,0,20.62,32,4.7
O077881,C05172,R0399,12-10-2025,11:13:00,Delivered,UPI,783.85,78.39,31.96,23,4.1
O077882,C02165,R0080,16-03-2026,11:00:00,Delivered,Debit Card,382.81,38.28,20.91,26,4.5
O077883,C03486,R0035,01-04-2025,23:26:00,Delivered,UPI,491.4,0,9.33,25,4.8
O077884,C07995,R0198,02-09-2025,18:26:00,Delivered,UPI,236.96,35.54,40.5,30,4.7
O077885,C04739,R0453,04-02-2025,19:10:00,Delivered,Debit Card,415.88,0,29,16,4.4
O077886,C06590,R0005,12-05-2026,19:30:00,Delivered,UPI,765.19,0,43.36,21,3.9
O077887,C02948,R0477,09-04-2026,11:40:00,Rejected,UPI,362.24,72.45,11.77,0,0.0
O077888,C01255,R0376,07-01-2025,19:55:00,Delivered,UPI,547.35,54.74,30.33,20,4.9
O077889,C00083,R0417,02-11-2025,19:10:00,Delivered,UPI,730.6,73.06,18.95,12,5.0
O077890,C02041,R0062,04-07-2025,20:45:00,Delivered,Debit Card,584.37,0,21.78,33,4.4
O077891,C09236,R0263,12-12-2025,16:01:00,Delivered,Credit Card,535.52,0,26.22,14,5.0
O077892,C00300,R0313,15-05-2025,17:59:00,Delivered,UPI,452.23,0,23.69,22,4.7
O077893,C00163,R0055,19-09-2025,23:02:00,Delivered,Wallet,648.52,129.7,14.77,32,4.3
O077894,C00303,R0256,18-06-2026,14:20:00,Delivered,Credit Card,312.69,62.54,6.89,17,4.5
O077895,C07340,R0444,27-03-2026,23:04:00,Delivered,Cash,319.32,15.97,26.97,32,5.0
O077896,C08874,R0489,13-05-2025,18:25:00,Delivered,Debit Card,244.52,36.68,28.75,13,4.3
O077897,C04487,R0460,09-07-2025,15:05:00,Delivered,Credit Card,942.45,0,49.17,13,5.0
O077898,C09797,R0154,28-07-2025,21:23:00,Delivered,Cash,462,23.1,21.53,37,4.7
O077899,C03568,R0220,26-05-2025,10:38:00,Delivered,Debit Card,601.69,90.25,11.9,20,4.5
O077900,C09290,R0187,08-04-2026,22:12:00,Delivered,Cash,319.53,15.98,23.61,36,4.0
O077901,C04967,R0213,04-08-2025,12:46:00,Cancelled,UPI,536.03,53.6,17.66,0,0.0
O077902,C03549,R0031,07-03-2025,17:22:00,Delivered,UPI,507.09,76.06,20.1,29,4.5
O077903,C08820,R0016,20-10-2025,18:44:00,Delivered,Debit Card,430.32,0,10.96,24,4.9
O077904,C00737,R0193,30-01-2026,13:19:00,Delivered,UPI,245.07,0,20.54,33,4.2
O077905,C01140,R0482,13-04-2025,20:56:00,Delivered,Credit Card,799.54,39.98,21.45,31,4.9
O077906,C07642,R0330,16-05-2025,12:47:00,Delivered,UPI,570.53,0,17.2,25,4.4
O077907,C09188,R0161,09-06-2025,17:28:00,Delivered,Debit Card,233.56,46.71,35.19,21,4.8
O077908,C02851,R0281,23-11-2025,11:06:00,Delivered,Debit Card,839.82,83.98,32.05,28,3.8
O077909,C06117,R0428,03-10-2025,22:21:00,Cancelled,Credit Card,582.34,116.47,17.56,0,0.0
O077910,C01946,R0214,06-02-2025,13:14:00,Delivered,UPI,434.43,43.44,43.64,18,5.0
O077911,C01651,R0322,12-04-2025,21:06:00,Delivered,UPI,1013.4,101.34,37.79,32,4.1
O077912,C04593,R0400,16-06-2025,17:34:00,Delivered,UPI,303.89,15.19,34.53,35,4.1
O077913,C09488,R0148,12-01-2025,21:39:00,Cancelled,UPI,631.01,0,2.86,0,0.0
O077914,C00808,R0021,21-06-2025,20:12:00,Delivered,Debit Card,230.87,57.72,27.11,30,4.1
O077915,C08989,R0331,26-05-2025,19:45:00,Delivered,UPI,278.15,27.82,43.79,24,4.5
O077916,C00247,R0468,27-08-2025,22:04:00,Delivered,UPI,1189.78,0,23.5,35,3.9
O077917,C09971,R0469,26-12-2025,23:37:00,Delivered,UPI,354.13,53.12,19.19,12,5.0
O077918,C05041,R0493,13-02-2025,23:34:00,Delivered,UPI,483.76,24.19,25.78,41,4.6
O077919,C08080,R0280,20-04-2026,22:35:00,Delivered,Cash,417.1,20.86,35.28,27,4.6
O077920,C06290,R0254,22-06-2026,13:15:00,Delivered,Credit Card,470.56,23.53,9.08,23,5.0
O077921,C08436,R0068,14-11-2025,18:44:00,Delivered,Credit Card,402.78,0,32.89,21,4.9
O077922,C06102,R0096,31-03-2025,14:04:00,Delivered,UPI,590.12,0,20.39,35,4.2
O077923,C01553,R0479,21-09-2025,10:00:00,Delivered,Credit Card,297.94,14.9,23.39,23,4.7
O077924,C00253,R0380,27-06-2025,14:38:00,Delivered,UPI,497.17,74.58,19.46,24,3.3
O077925,C08318,R0425,25-05-2025,17:04:00,Cancelled,UPI,666.76,0,26.94,0,0.0
O077926,C00871,R0188,14-01-2026,19:31:00,Delivered,Debit Card,804.61,120.69,22.72,21,4.8
O077927,C07244,R0301,26-03-2025,11:39:00,Delivered,UPI,566.59,28.33,23.79,12,4.6
O077928,C01858,R0275,21-05-2026,17:32:00,Delivered,Credit Card,545.59,81.84,15.39,25,3.9
O077929,C06607,R0186,20-02-2025,22:14:00,Delivered,UPI,262.3,0,39.83,26,4.3
O077930,C03340,R0396,21-07-2025,10:55:00,Delivered,UPI,283.63,0,10.53,31,5.0
O077931,C08835,R0088,01-02-2025,13:26:00,Delivered,Wallet,613.59,61.36,23.13,30,4.0
O077932,C07286,R0232,10-11-2025,22:02:00,Delivered,UPI,536.79,0,7.5,22,5.0
O077933,C04773,R0185,29-03-2025,23:51:00,Delivered,UPI,410.2,41.02,11.98,21,4.5
O077934,C00252,R0105,01-04-2025,21:48:00,Delivered,UPI,188.09,28.21,7.34,27,4.5
O077935,C03103,R0394,18-03-2026,16:08:00,Delivered,UPI,427.77,0,27.38,27,4.5
O077936,C01874,R0464,13-09-2025,12:09:00,Delivered,UPI,423.33,0,24.82,25,4.1
O077937,C07442,R0290,20-01-2025,12:38:00,Delivered,UPI,474.11,0,16.32,18,4.9
O077938,C07442,R0038,21-12-2025,21:54:00,Delivered,Wallet,436.2,109.05,13.4,13,4.4
O077939,C04242,R0447,28-01-2025,14:02:00,Delivered,UPI,506.11,75.92,29.43,14,4.1
O077940,C03890,R0221,18-07-2025,17:16:00,Delivered,UPI,565.73,28.29,21.41,20,4.3
O077941,C05747,R0132,12-02-2026,18:47:00,Delivered,Credit Card,300.27,30.03,24.81,24,4.7
O077942,C04546,R0212,23-12-2025,22:44:00,Rejected,UPI,648.36,32.42,16.15,0,0.0
O077943,C04785,R0047,15-05-2026,14:12:00,Delivered,UPI,661.43,132.29,21.04,24,3.8
O077944,C01032,R0248,07-01-2025,12:30:00,Delivered,Cash,476.1,71.42,30.85,27,4.8
O077945,C08727,R0458,23-02-2026,23:46:00,Delivered,UPI,417.74,83.55,27.91,18,4.8
O077946,C02971,R0227,11-04-2025,23:44:00,Delivered,UPI,200.73,20.07,26.31,15,5.0
O077947,C03997,R0389,08-11-2025,21:44:00,Delivered,Cash,592.31,29.62,43.66,38,4.9
O077948,C03396,R0086,03-07-2025,23:10:00,Delivered,UPI,483.9,48.39,36.38,21,4.7
O077949,C09573,R0420,17-08-2025,12:19:00,Delivered,UPI,870.6,174.12,8.21,17,5.0
O077950,C09579,R0122,04-11-2025,20:30:00,Delivered,Cash,405.24,40.52,13.75,15,4.1
O077951,C09132,R0433,14-01-2025,16:16:00,Delivered,UPI,641.22,64.12,21.45,21,4.5
O077952,C05558,R0269,13-04-2026,19:58:00,Delivered,UPI,588,58.8,22.26,16,5.0
O077953,C03309,R0281,20-02-2026,23:41:00,Delivered,UPI,526.45,0,27.85,12,4.4
O077954,C01330,R0013,11-05-2025,13:20:00,Delivered,Debit Card,301.83,0,0,12,3.8
O077955,C05525,R0290,02-05-2026,11:09:00,Delivered,Cash,250.52,25.05,5.39,25,4.5
O077956,C07488,R0151,16-01-2025,19:53:00,Delivered,UPI,886.78,88.68,4.3,26,4.6
O077957,C06784,R0060,01-10-2025,11:38:00,Delivered,Wallet,408.59,20.43,9.41,24,4.8
O077958,C09289,R0002,19-04-2025,13:47:00,Delivered,Credit Card,354.55,53.18,37.06,43,3.9
O077959,C09697,R0438,03-06-2025,16:46:00,Rejected,UPI,464.46,0,38.7,0,0.0
O077960,C00360,R0155,25-11-2025,17:06:00,Delivered,UPI,1109.45,0,31.78,41,3.9
O077961,C04134,R0255,05-11-2025,13:29:00,Delivered,UPI,484.87,48.49,43.59,18,3.9
O077962,C05228,R0156,07-07-2025,15:26:00,Delivered,Credit Card,501.46,0,47.17,32,4.3
O077963,C05936,R0123,30-06-2025,20:44:00,Delivered,UPI,425.1,0,54.71,21,4.5
O077964,C04045,R0226,02-05-2025,18:44:00,Delivered,UPI,378.25,18.91,14.8,29,3.9
O077965,C06613,R0484,21-02-2025,22:19:00,Cancelled,Credit Card,281.92,0,18.45,0,0.0
O077966,C06216,R0356,10-05-2026,23:18:00,Delivered,Debit Card,672.64,100.9,30.42,12,5.0
O077967,C05281,R0378,01-02-2026,22:57:00,Delivered,UPI,629.63,125.93,30.46,27,3.8
O077968,C01073,R0301,28-04-2025,21:36:00,Delivered,Debit Card,999.69,99.97,46.6,35,4.8
O077969,C02785,R0381,02-04-2025,16:52:00,Rejected,UPI,549.79,54.98,8.53,0,0.0
O077970,C01517,R0453,14-04-2025,16:06:00,Delivered,Wallet,349.46,69.89,18.61,18,4.1
O077971,C03489,R0325,13-02-2025,13:39:00,Rejected,UPI,1053.63,158.04,27.86,0,0.0
O077972,C05531,R0004,15-06-2026,17:48:00,Delivered,UPI,507.15,25.36,6.03,36,4.2
O077973,C03745,R0440,01-06-2025,23:57:00,Cancelled,UPI,549.06,0,12.69,0,0.0
O077974,C04872,R0241,19-06-2025,10:31:00,Delivered,UPI,398.12,39.81,22.46,26,3.8
O077975,C02886,R0244,21-09-2025,12:02:00,Delivered,UPI,475.96,47.6,13.29,18,4.7
O077976,C06987,R0178,02-07-2025,23:32:00,Delivered,UPI,490.5,0,28.99,30,4.3
O077977,C05068,R0208,03-06-2025,12:07:00,Delivered,UPI,509.11,0,13.89,25,4.0
O077978,C07190,R0466,25-06-2025,23:47:00,Delivered,UPI,167.12,8.36,5.53,16,5.0
O077979,C00617,R0192,26-10-2025,22:48:00,Delivered,Wallet,354.78,35.48,0,12,4.8
O077980,C08226,R0192,13-07-2025,10:30:00,Delivered,UPI,759.33,189.83,11.99,13,5.0
O077981,C07802,R0458,26-03-2025,17:50:00,Delivered,UPI,425.88,63.88,10.26,29,4.0
O077982,C07506,R0422,08-06-2025,10:05:00,Delivered,Debit Card,326.51,48.98,30.37,29,4.5
O077983,C00026,R0269,10-03-2026,20:48:00,Cancelled,UPI,578.71,57.87,25.41,0,0.0
O077984,C09461,R0330,27-05-2026,19:26:00,Delivered,UPI,582.18,0,29.33,17,5.0
O077985,C06441,R0309,17-12-2025,20:01:00,Delivered,Cash,628.09,0,24.27,37,3.9
O077986,C05983,R0433,15-01-2026,12:36:00,Delivered,Debit Card,421.73,63.26,38.19,25,3.9
O077987,C00659,R0339,11-02-2026,17:33:00,Delivered,Credit Card,775.39,77.54,51.15,29,4.1
O077988,C07716,R0122,29-05-2026,15:13:00,Delivered,UPI,788.87,78.89,25.16,31,4.4
O077989,C09561,R0471,30-01-2026,12:26:00,Delivered,Debit Card,814.19,0,36.73,21,5.0
O077990,C09142,R0134,30-11-2025,20:15:00,Delivered,Wallet,291.51,14.58,35.45,34,4.0
O077991,C05852,R0474,13-04-2025,15:09:00,Delivered,UPI,862.95,43.15,49.7,25,4.8
O077992,C04768,R0226,10-05-2025,13:11:00,Delivered,UPI,1593.87,79.69,26.67,24,5.0
O077993,C04200,R0431,15-07-2025,21:19:00,Delivered,UPI,339.21,50.88,36.12,36,3.7
O077994,C01186,R0219,01-05-2025,13:38:00,Delivered,Wallet,738.42,110.76,31.81,23,4.5
O077995,C03758,R0031,03-03-2026,12:07:00,Delivered,UPI,247.22,37.08,27.3,45,4.6
O077996,C08390,R0284,13-03-2026,10:44:00,Delivered,Cash,505.76,50.58,33.3,24,3.8
O077997,C09364,R0344,02-06-2025,22:41:00,Delivered,UPI,580.45,58.05,10.15,16,4.8
O077998,C01183,R0160,24-05-2025,12:09:00,Delivered,UPI,499.92,49.99,51.41,12,4.9
O077999,C01856,R0500,13-01-2025,11:28:00,Cancelled,UPI,261.33,0,40.69,0,0.0
O078000,C03338,R0336,22-02-2025,19:54:00,Delivered,Credit Card,386.84,0,8.34,21,4.7
O078001,C04657,R0455,24-08-2025,16:39:00,Delivered,Credit Card,207.45,10.37,36.93,31,4.4
O078002,C07838,R0134,11-01-2025,18:42:00,Delivered,UPI,453.53,68.03,34.32,27,3.8
O078003,C05761,R0048,04-09-2025,16:29:00,Delivered,Credit Card,177.33,35.47,34.87,19,4.6
O078004,C02102,R0323,09-03-2026,23:59:00,Cancelled,Cash,483.83,120.96,17.31,0,0.0
O078005,C01342,R0194,29-06-2025,14:19:00,Delivered,UPI,298.32,59.66,10.59,37,3.9
O078006,C02133,R0163,27-01-2026,23:11:00,Delivered,UPI,867.76,130.16,14.91,31,4.0
O078007,C01884,R0178,21-06-2025,13:59:00,Delivered,UPI,329.77,0,15.03,37,3.8
O078008,C08279,R0356,16-05-2025,21:36:00,Delivered,Credit Card,809.61,121.44,35.75,32,3.7
O078009,C01096,R0051,25-01-2025,10:55:00,Rejected,UPI,578.02,86.7,26.33,0,0.0
O078010,C03404,R0138,02-07-2025,13:21:00,Delivered,Wallet,497.47,74.62,48.78,37,4.1
O078011,C08532,R0068,15-09-2025,17:36:00,Delivered,Debit Card,472.76,118.19,16.85,20,4.3
O078012,C05098,R0075,24-12-2025,11:15:00,Delivered,UPI,690.94,172.74,24.89,12,5.0
O078013,C00444,R0217,19-05-2026,22:11:00,Delivered,UPI,366.72,0,28.48,27,4.5
O078014,C02621,R0246,26-01-2026,18:27:00,Delivered,UPI,466.56,23.33,24.51,15,4.1
O078015,C01921,R0126,04-04-2025,18:32:00,Delivered,Debit Card,316.33,0,34.35,24,5.0
O078016,C03652,R0115,13-07-2025,13:50:00,Delivered,Credit Card,262.6,39.39,22.3,36,4.1
O078017,C05062,R0099,16-08-2025,15:00:00,Delivered,UPI,150.74,15.07,33.5,20,3.8
O078018,C07826,R0207,03-09-2025,12:44:00,Delivered,Credit Card,406.49,40.65,13.15,14,4.9
O078019,C09447,R0085,17-02-2026,23:12:00,Delivered,UPI,387.44,58.12,24.41,29,3.8
O078020,C08616,R0033,01-07-2025,16:08:00,Delivered,UPI,508.77,0,30.73,21,5.0
O078021,C05005,R0313,19-02-2026,17:37:00,Cancelled,UPI,361.51,18.08,37.93,0,0.0
O078022,C04694,R0403,30-08-2025,23:59:00,Delivered,Credit Card,687.63,137.53,21.3,17,4.2
O078023,C03813,R0029,03-03-2025,10:19:00,Delivered,UPI,577.15,0,19.25,29,4.7
O078024,C05008,R0311,06-03-2025,10:20:00,Delivered,UPI,309,15.45,21.88,12,4.2
O078025,C01359,R0425,12-03-2025,17:44:00,Delivered,UPI,313.93,62.79,10.11,29,4.4
O078026,C06814,R0119,19-04-2026,17:18:00,Cancelled,Cash,275.57,0,31.94,0,0.0
O078027,C01208,R0303,26-03-2026,11:53:00,Delivered,Debit Card,218.42,0,19.32,38,4.9
O078028,C02833,R0207,22-04-2026,20:05:00,Delivered,UPI,554.56,27.73,30.27,28,3.7
O078029,C08171,R0313,01-05-2026,18:03:00,Delivered,UPI,510.11,0,38.3,25,4.1
O078030,C07568,R0465,24-05-2026,11:57:00,Delivered,Cash,781.36,0,39.32,16,4.6
O078031,C03653,R0006,15-02-2026,13:26:00,Delivered,UPI,775.12,0,36.09,16,4.4
O078032,C09458,R0147,17-08-2025,17:49:00,Delivered,UPI,398.94,99.74,18.59,32,4.8
O078033,C04794,R0113,01-08-2025,22:34:00,Cancelled,UPI,1848.8,0,25.83,0,0.0
